event_id,student_id,event_date,event_type,severity,course_id,related_submission_id,event_value,description_code,resolved
6015,S00321,2025-10-26 04:28:14.622774927,AI Detector Flag,High,CRS0036,SUB008995,0.3067,AI_DETECTOR_THRESHOLD,True
6016,S00508,2025-10-27 02:34:39.660645758,AI Detector Flag,High,CRS0036,SUB008996,0.9075,AI_DETECTOR_THRESHOLD,True
6017,S00508,2025-10-27 01:23:12.647117319,Similarity Flag,High,CRS0036,SUB008996,0.0714,SIMILARITY_THRESHOLD,True
6018,S00508,2025-10-27 00:40:12.647117319,Excessive Copy-Paste,Medium,CRS0036,SUB008996,0.1442,COPY_PASTE_ANOMALY,True
6019,S00032,2026-10-19 22:08:08.628852573,Unusual Collaboration,Low,CRS0083,SUB008998,,COLLABORATION_PATTERN,True
6020,S00617,2026-10-20 18:22:52.222859703,Unusual Collaboration, Low ,CRS0083,SUB009002,,COLLABORATION_PATTERN,True
6021,S00793,2026-10-20 22:12:38.734835890,AI Detector Flag,High,CRS0083,SUB009009,0.8578,AI_DETECTOR_THRESHOLD,True
6022,S00433,2026-10-20 12:19:24.632664011,Plagiarism Flag,High,CRS0083,SUB009011,0.3807,PLAGIARISM_SCREEN,True
6023,S01084,2026-10-20 03:08:14.536059755,Unusual Collaboration,Low,CRS0083,SUB009012,,COLLABORATION_PATTERN,False
6024,S00230,2026-10-20 15:20:09.894027277,Unusual Collaboration,Medium,CRS0083,SUB009013,,COLLABORATION_PATTERN,True
6025,S00900,2026-10-22 01:18:34.680421317,Rapid Submission,Medium,CRS0083,SUB009015,0.0,RAPID_SUBMISSION,True
6026,S00654,2026-10-21 09:03:49.576631356,Unusual Collaboration,Low,CRS0083,SUB009017,,COLLABORATION_PATTERN,True
6027,S00047,2026-10-18 15:17:44.490717357,AI Detector Flag,High,CRS0083,SUB009018,0.3375,AI_DETECTOR_THRESHOLD,False
6028,S00781,21/10/2026 09:57,Peer Report,Medium,CRS0083,SUB009019,,PEER_REPORT,False
6029,S00015,2026-10-21 00:17:59.634838594,AI Detector Flag,,CRS0083,SUB009020,0.8564,AI_DETECTOR_THRESHOLD,True
6030,S00848,2026-10-18 18:30:44.763104009,AI Detector Flag,High,CRS0083,SUB009022,0.2024,AI_DETECTOR_THRESHOLD,True
6031,S01411,2026-10-21 05:42:36.130277587,Repeated Revision Anomaly,Low,CRS0083,SUB009023,4.0,LOW_REVISION_ACTIVITY,TRUE
6032,S00715,2026-10-09 14:12:03.048354043,AI Detector Flag,HIGH,CRS0082,SUB009025,0.2652,,
6033,S00305,2026-10-09 21:16:10.628092346,AI Detector Flag,High,CRS0082,SUB009029,0.3548, AI_DETECTOR_THRESHOLD ,True
6034,S01173,2026-10-10 21:27:58.374561035,AI Detector Flag,,CRS0082,SUB009031,0.8155,AI_DETECTOR_THRESHOLD,True
6035,S00066,2026-10-10 17:42:37.479069720,AI Detector Flag,High,CRS0082,SUB009032,0.8159,AI_DETECTOR_THRESHOLD,True
6036,S00066,2026-10-10 17:07:58.745537173,Unusual Collaboration,low,CRS0082,SUB009032,,COLLABORATION_PATTERN,True
6037,S01031,2026-10-11 02:36:04.894951757,AI Detector Flag,Medium,CRS0082,SUB009034,0.4236,AI_DETECTOR_THRESHOLD,True
6038,S01031,2026-10-10 23:56:28.552006521,Rapid Submission,Low,CRS0082,SUB009034,1.34,RAPID_SUBMISSION,True
6039,S01031,2026-10-11 00:20:28.552006521,Unusual Collaboration,Medium,CRS0082,SUB009034,,COLLABORATION_PATTERN,True
6040,S00722,2026-10-10 06:03:24.133706217,AI Detector Flag,Medium,CRS0082,SUB009035,0.8143,AI_DETECTOR_THRESHOLD,True
6041,S00202,2026-10-11 22:00:06.756333643,Excessive Copy-Paste,High,CRS0082,SUB009036,0.1311,COPY_PASTE_ANOMALY,True
6042,S00069,2026-10-10 11:52:11.195093298,similarity flag,Medium,CRS0082,SUB009038,0.1596,SIMILARITY_THRESHOLD,True
6043,S00623,2026-10-10 12:43:25.607537468,AI Detector Flag, High ,CRS0082,SUB009042,0.8128,AI_DETECTOR_THRESHOLD,True
6044,S00268,2026-10-10 10:29:13.271418504,AI Detector Flag, Medium ,CRS0082,SUB009043,0.3427,AI_DETECTOR_THRESHOLD,True
6045,S01071,2026-10-09 21:00:17.443179293,AI Detector Flag,High,CRS0082,SUB009045,0.8396,AI_DETECTOR_THRESHOLD,True
6046,S00467,2026-09-30 06:13:15.445802217,AI Detector Flag,Medium,CRS0046,SUB009047,0.2767,AI_DETECTOR_THRESHOLD,True
6047,S00696,2026-09-30 03:43:17.350960782,AI Detector Flag,Medium,CRS0046,SUB009048,0.2921,AI_DETECTOR_THRESHOLD,False
6048,S00531,2026-09-29 02:34:05.953602571,AI Detector Flag,High,CRS0046,SUB009050,0.1905,AI_DETECTOR_THRESHOLD,True
6049,S01146,2026-09-30 07:56:08.075401901, AI Detector Flag ,Medium,CRS0046,SUB009052,0.774,AI_DETECTOR_THRESHOLD,True
6050,S01146,2026-09-30 06:42:43.761128620,Excessive Copy-Paste,Medium,CRS0046,SUB009052,0.1823,COPY_PASTE_ANOMALY,True
6051,S00401,2026-09-29 22:13:30.737565887, AI Detector Flag ,High,CRS0046,SUB009057,0.3497,AI_DETECTOR_THRESHOLD,True
6052,S00401,2026-09-29 21:30:26.565521734,Unusual Collaboration,Low,CRS0046,SUB009057,,COLLABORATION_PATTERN,True
6053,S00909,2026-10-01 10:29:51.396756469,Peer Report,Medium,CRS0046,SUB009060,,PEER_REPORT,True
6054,S01273,2026-09-30 18:55:13.071820924,AI Detector Flag,Medium,CRS0046,SUB009061,0.8448,AI_DETECTOR_THRESHOLD,True
6055,S00970,2026-09-30 10:07:41.894075520,AI Detector Flag,High,CRS0046,SUB009063,0.7614,AI_DETECTOR_THRESHOLD,True
6056,S00970,2026-09-30 10:17:36.050529328,Excessive Copy-Paste,Medium,CRS0046,SUB009063,0.2838,COPY_PASTE_ANOMALY,True
6057,S00532,2026-09-30 13:00:47.015013243,AI Detector Flag,Medium,CRS0046,SUB009066,0.7763,AI_DETECTOR_THRESHOLD,False
6058,S00022,2026-09-30 19:02:20.867332111,AI Detector Flag,Medium,CRS0046,SUB009067,0.7093,AI_DETECTOR_THRESHOLD,False
6059,S00022,2026-09-30 18:57:15.580223656,Unusual Collaboration,Medium,CRS0046,SUB009067,,COLLABORATION_PATTERN,True
6060,S00780,2026-09-29 12:41:46.417137717,AI Detector Flag,Medium,CRS0046,SUB009070,0.2293,AI_DETECTOR_THRESHOLD,False
6061,S00425,2025-09-25 05:13:38.828430746,Peer Report,High, CRS0028 ,SUB009077,,PEER_REPORT,True
6062,S01169,2025-09-27 02:13:24.634935356,AI Detector Flag,High,CRS0028,SUB009079,0.8356,AI_DETECTOR_THRESHOLD,
6063,S01474,2025-09-22 09:25:51.314377436,AI Detector Flag,High,CRS0028,SUB009083,0.9147,AI_DETECTOR_THRESHOLD,
6064,S00114,2025-09-25 01:40:19.864425649,Similarity Flag,,CRS0028,SUB009085,0.265,SIMILARITY_THRESHOLD,False
6065,S00114,2025-09-25 00:28:19.864425649,Unusual Collaboration,Low,CRS0028,SUB009085,,COLLABORATION_PATTERN,True
6066,S00037,2025-09-23 23:19:24.283731885,AI Detector Flag,Medium,CRS0028,SUB009086,0.3801,AI_DETECTOR_THRESHOLD,False
6067,S00908,2025-09-25 02:36:02.487185686,AI Detector Flag,,CRS0028,SUB009091,0.8023,AI_DETECTOR_THRESHOLD,True
6068,S00405,2025-09-25 00:56:05.818267080,AI Detector Flag,High,CRS0028,SUB009092,0.8018,AI_DETECTOR_THRESHOLD,True
6069,S01188,2025-09-22 22:57:06.849087744,AI Detector Flag,High,CRS0028,SUB009093,0.7632,AI_DETECTOR_THRESHOLD,True
6070,S01188,2025-09-22 20:52:49.367996711,Repeated Revision Anomaly,Medium,CRS0028,SUB009093,1.0,LOW_REVISION_ACTIVITY,True
6071,S00945,2027-03-08 14:40:38.339803684,AI Detector Flag,,CRS0067,SUB009094,0.8648,AI_DETECTOR_THRESHOLD,True
6072, S00662 ,2027-03-07 22:23:56.730511230,Repeated Revision Anomaly,Low,CRS0067,SUB009096,4.0,LOW_REVISION_ACTIVITY,True
6073,S01048,2027-03-08 19:55:00.760120823,AI Detector Flag,Medium,CRS0067,SUB009097,0.6586,AI_DETECTOR_THRESHOLD,False
6074,S00334,2027-03-10 18:06:09.699650559,Unauthorized File Sharing,High,CRS0067,SUB009098,,FILE_SHARING_MONITOR,True
6075,S01158,2027-03-08 18:47:52.424998768,AI Detector Flag,High,CRS0067,SUB009099,-10.0,AI_DETECTOR_THRESHOLD,True
6076,S00889,2027-03-05 23:37:20.048635177,Similarity Flag,Medium,CRS0067,SUB009100,0.3705,SIMILARITY_THRESHOLD,True
6077,S00889,2027-03-05 21:37:20.048635177,Excessive Copy-Paste,High,CRS0067,SUB009100,0.1747,COPY_PASTE_ANOMALY,True
6078,S00858,2027-03-07 14:00:11.159722105,Similarity Flag,High, CRS0067 ,SUB009101,0.2072,SIMILARITY_THRESHOLD,False
6079,S00858,2027-03-07 12:50:11.159722105,Unusual Collaboration,Medium,CRS0067,SUB009101,,COLLABORATION_PATTERN,True
6080,S00858,2027-03-10 05:40:11.159722105,Unauthorized File Sharing,High,CRS0067,SUB009101,,FILE_SHARING_MONITOR,True
6081,S01152,2027-03-09 08:22:02.902150542,Rapid Submission,Medium,CRS0067,SUB009102,0.0,RAPID_SUBMISSION,
6082,S01152,2027-03-09 09:38:02.902150542,Unusual Collaboration,High,CRS0067,SUB009102,,COLLABORATION_PATTERN,False
6083,S00508,2027-03-07 20:12:07.194461831,AI Detector Flag,High,CRS0067,SUB009103,0.3138,AI_DETECTOR_THRESHOLD,True
6084,S00674,2027-03-08 21:23:33.645531621,AI Detector Flag,High,CRS0067,SUB009104,0.8292,AI_DETECTOR_THRESHOLD,False
6085,S00088,2025-10-24 22:43:23.965997370,Rapid Submission,Medium,CRS0029,SUB009105,4.09,RAPID_SUBMISSION,True
6086, S00115 ,2025-10-24 06:44:23.561042407,AI Detector Flag,High,CRS0029,SUB009106,0.8977,AI_DETECTOR_THRESHOLD,True
6087,S01388,2025-10-26 22:34:18.119261994,Rapid Submission,Medium,CRS0029,SUB009107,0.0,RAPID_SUBMISSION,True
6088,S00948,2025-10-25 00:25:48.219599730,AI Detector Flag,High,CRS0029,SUB009109,0.8407,AI_DETECTOR_THRESHOLD,True
6089,S00948,2025-10-25 00:16:05.647959320,Rapid Submission,Low,CRS0029,SUB009109,1.73,RAPID_SUBMISSION,True
6090,S00855,2025-10-24 21:33:52.892943299,AI Detector Flag,Medium,CRS0029,SUB009111,0.8832,AI_DETECTOR_THRESHOLD,True
6091,S00195,2025-10-26 03:17:02.340634275,Rapid Submission,Medium,CRS0029,SUB009113,,RAPID_SUBMISSION,True
6092,S00201,2025-10-24 17:45:19.551127438,AI Detector Flag,High,CRS0029,SUB009114,0.8175,AI_DETECTOR_THRESHOLD,True
6093,S01250,2025-10-24 07:58:50.656350023,Repeated Revision Anomaly,Low,CRS0029,SUB009115,3.0,LOW_REVISION_ACTIVITY,True
6094,S01239,2025-10-23 10:03:43.729305215,AI Detector Flag,High,CRS0029,SUB009116,0.7309,AI_DETECTOR_THRESHOLD,True
6095,S00367,2025-10-24 05:29:24.983872574,AI Detector Flag,High,CRS0029,SUB009118,0.8006,AI_DETECTOR_THRESHOLD,True
6096,S00327,2025-10-24 12:32:12.101730877,AI Detector Flag,High,CRS0029,SUB009119,0.8007,AI_DETECTOR_THRESHOLD,True
6097,S00732,2025-10-24 11:42:47.071143253,Repeated Revision Anomaly,Medium,CRS0029,SUB009120,1.0,LOW_REVISION_ACTIVITY,True
6098,S01335,24/10/2025 18:03,AI Detector Flag,Medium,CRS0029,SUB009125,0.856,AI_DETECTOR_THRESHOLD,True
6099,S00776,2025-10-11 20:57:00.017002929,AI Detector Flag,High,CRS0017,SUB009127,0.7903, AI_DETECTOR_THRESHOLD ,False
6100,S00776,2025-10-14 06:40:11.085457601,Peer Report,High,CRS0017,SUB009127,,PEER_REPORT,True
6101,S00414,2025-10-14 10:04:01.413857882,AI Detector Flag,High,CRS0017,SUB009128,0.7594,AI_DETECTOR_THRESHOLD,True
6102,S00831,2025-10-12 08:23:37.646493503,AI Detector Flag,Medium,CRS0017,SUB009129,0.2872,AI_DETECTOR_THRESHOLD,True
6103,S01317,2025-10-12 19:50:28.019988743,AI Detector Flag,High,CRS0017,SUB009131,0.2604,AI_DETECTOR_THRESHOLD,True
6104,S00874,2025-10-13 22:48:26.702255725,AI Detector Flag,Medium,CRS0017,SUB009132,0.6949,AI_DETECTOR_THRESHOLD,True
6105,S01186,2025-10-12 00:41:31.405335345,AI Detector Flag,Medium,CRS0017,SUB009134,0.2161,AI_DETECTOR_THRESHOLD,True
6106,S00892,12-10-2025 19:02,Similarity Flag,Medium,CRS0017,SUB009136,0.1635,SIMILARITY_THRESHOLD,False
6107,S00985,2025-10-15 02:05:58.932373720,Rapid Submission,Low,CRS0017,SUB009138,0.0,RAPID_SUBMISSION,True
6108,S00702,2025-10-12 07:57:59.513441372,AI Detector Flag,High,CRS0017,SUB009139,0.831,AI_DETECTOR_THRESHOLD,True
6109, S00702 ,2025-10-12 08:26:55.229513800,Unusual Collaboration,High,CRS0017,SUB009139,, COLLABORATION_PATTERN ,True
6110,S00342,2026-02-27 06:54:02.089119347,Plagiarism Flag,Medium,CRS0041,SUB009143,0.0937,PLAGIARISM_SCREEN,False
6111,S00342,2026-02-27 14:29:02.089119347,Peer Report,Medium,CRS0041,SUB009143,,PEER_REPORT,True
6112,S00296,2026-03-01 06:44:31.299277348,Peer Report,Medium,CRS0041,SUB009145,,PEER_REPORT,True
6113,S00840,2026/02/26 04:59:55,Plagiarism Flag,Medium,CRS0041,SUB009146,0.0757,PLAGIARISM_SCREEN,True
6114,S01020,2026-02-27 03:34:04.399619941,AI Detector Flag,High,CRS0041,SUB009147,0.8557,AI_DETECTOR_THRESHOLD,
6115,S00297,2026-02-27 08:39:29.312055879,AI Detector Flag,High,CRS0041,SUB009148,0.8398,AI_DETECTOR_THRESHOLD,True
6116,S00297,2026-02-27 08:28:45.356812439, Excessive Copy-Paste ,Medium,CRS0041,SUB009148,0.1341,COPY_PASTE_ANOMALY,True
6117,S00297,2026-02-27 08:30:45.356812439,Repeated Revision Anomaly,Medium,CRS0041,SUB009148,1.0,LOW_REVISION_ACTIVITY,False
6118,S01482,2026-02-26 13:25:17.085856952,AI Detector Flag,High,CRS0041,SUB009149,0.6708,AI_DETECTOR_THRESHOLD,True
6119,S01482,2026-02-26 13:34:23.823032180,Excessive Copy-Paste,High,CRS0041,SUB009149,0.214,COPY_PASTE_ANOMALY,True
6120,S00966,2026-03-02 05:23:22.336625991,Excessive Copy-Paste,Medium,CRS0041,SUB009150,0.0583,COPY_PASTE_ANOMALY,True
6121,S00966,2026-03-02 05:35:22.336625991,Rapid Submission,Low,CRS0041,SUB009150,0.0,RAPID_SUBMISSION,True
6122,S00660,2026-02-27 00:47:36.914931401,Repeated Revision Anomaly,Medium,CRS0041,SUB009155,2.0,LOW_REVISION_ACTIVITY,True
6123,S00660,2026-02-26 23:37:36.914931401,Unusual Collaboration,Medium,CRS0041,SUB009155,,COLLABORATION_PATTERN,True
6124,S00907,2026-02-27 11:53:18.378984892,AI Detector Flag,High,CRS0041,SUB009156,0.7831,AI_DETECTOR_THRESHOLD,True
6125,S00279,2026-03-01 14:15:21.145074086,Similarity Flag,Medium,CRS0087,SUB009161,0.284,SIMILARITY_THRESHOLD,True
6126,S01112,2026-03-02 03:15:42.002730248,Repeated Revision Anomaly,Medium,CRS0087,SUB009164,4.0,LOW_REVISION_ACTIVITY,True
6127, S00095 ,2026-03-01 02:53:18.829202469,Unusual Collaboration,High,CRS0087,SUB009165,,COLLABORATION_PATTERN,True
6128,S01109,2026-02-28 14:01:26.858724642,Unusual Collaboration,Low,CRS0087,SUB009167,,COLLABORATION_PATTERN,True
6129,S00588,2026-03-01 16:48:45.085312007,Unusual Collaboration,High,CRS0087,SUB009168,,COLLABORATION_PATTERN,True
6130,S00676,2026-02-28 18:41:07.290581957,AI Detector Flag,High,CRS0087,SUB009169,0.8185,AI_DETECTOR_THRESHOLD,True
6131,S00568,2026-03-02 09:46:51.720091927,Rapid Submission,Low,CRS0087,SUB009175,4.14,RAPID_SUBMISSION,True
6132,S00930,02-03-2026 00:35,AI Detector Flag,High,CRS0087,SUB009176,0.3532,AI_DETECTOR_THRESHOLD,True
6133,S00873,2027-03-27 23:58:46.569617920,AI Detector Flag,Medium,CRS0077,SUB009178,0.7617,AI_DETECTOR_THRESHOLD,True
6134,S00873,2027-03-28 23:28:51.387957299,Unauthorized File Sharing,High,,SUB009178,,FILE_SHARING_MONITOR,True
6135,S00134,2027-03-28 15:53:07.543388346,Similarity Flag,high,CRS0077,SUB009181,0.3293,,True
6136,S00134,2027-03-28 16:20:07.543388346,Repeated Revision Anomaly,Medium,CRS0077,SUB009181,1.0,LOW_REVISION_ACTIVITY,True
6137,S00391,2027-03-31 02:19:10.323792945,AI Detector Flag,High,CRS0077,SUB009185,0.8813,AI_DETECTOR_THRESHOLD,True
6138,S00391,2027-03-31 01:00:26.661260953,Unusual Collaboration,Medium,CRS0077,SUB009185,,COLLABORATION_PATTERN,yes
6139,S00308,28-03-2027 23:57,Similarity Flag,Medium,CRS0077,SUB009187,0.2147, SIMILARITY_THRESHOLD ,True
6140,S00334,2025-11-26 18:47:21.509625079,AI Detector Flag,High,CRS0041,SUB009190,0.662,AI_DETECTOR_THRESHOLD,True
6141,S00821,2025-11-28 14:25:32.959908685,AI Detector Flag,High,CRS0041,SUB009191,0.8455,AI_DETECTOR_THRESHOLD,True
6142,S00821,2025-11-28 12:27:41.290989465,Excessive Copy-Paste,High,CRS0041,SUB009191,0.1645,COPY_PASTE_ANOMALY,False
6143,S00045,2025-12-01 01:46:42.172660855,AI Detector Flag,High,CRS0041,SUB009192,0.8836,AI_DETECTOR_THRESHOLD,True
6144,S01405,2025-11-28 15:34:58.024799892,Plagiarism Flag,Medium,CRS0041,SUB009193,0.0766,PLAGIARISM_SCREEN,True
6145,S00251,2025-11-29 06:03:28.695739068,Unauthorized File Sharing,High,CRS0041,SUB009194,,FILE_SHARING_MONITOR,True
6146,S01376,2025-11-28 15:42:24.938843199,AI Detector Flag,High,CRS0041,SUB009195,0.7383,AI_DETECTOR_THRESHOLD,True
6147,S00177,2026-03-04 01:21:58.348083807,AI Detector Flag,Medium,CRS0027,SUB009204,0.7706,AI_DETECTOR_THRESHOLD,True
6148,S01453,2026-03-03 23:26:26.852434295,AI Detector Flag,High,CRS0027,SUB009205,0.7453,AI_DETECTOR_THRESHOLD,True
6149,S00246,2026-03-06 01:24:01.361748544,Rapid Submission,Medium,CRS0027,SUB009207,0.0,RAPID_SUBMISSION,True
6150, S00814 ,2026-03-03 14:07:10.510756593,AI Detector Flag,High,CRS0027,SUB009208,0.8937,AI_DETECTOR_THRESHOLD,True
6151,S00762,2026-03-03 22:44:54.499187103,AI Detector Flag,Medium,CRS0027,SUB009209,0.7205,AI_DETECTOR_THRESHOLD,True
6152,S00762,2026-03-03 23:19:54.560103670,Repeated Revision Anomaly,Medium,CRS0027,SUB009209,1.0,LOW_REVISION_ACTIVITY,True
6153,S00664,2026-03-03 20:51:52.714840219,AI Detector Flag,High,CRS0027,SUB009211,0.7183,AI_DETECTOR_THRESHOLD,True
6154,S01056,2026-03-03 02:42:49.733899273,AI Detector Flag,Medium,CRS0027,SUB009212,0.2628,AI_DETECTOR_THRESHOLD,False
6155,S00723,2026-03-02 22:58:17.313613547,Rapid Submission,Low,CRS0027,SUB009213,, RAPID_SUBMISSION ,True
6156,S01420,2026-03-04 02:54:24.776791126,AI Detector Flag,Medium, CRS0027 ,SUB009214,0.8544,AI_DETECTOR_THRESHOLD,True
6157,S00829,2026-03-03 01:52:15.525879847,AI Detector Flag,High,CRS0027,SUB009217,0.8068,AI_DETECTOR_THRESHOLD,True
6158,S00829,2026-03-03 02:51:08.832957002,Unusual Collaboration,High,CRS0027,SUB009217,,COLLABORATION_PATTERN,True
6159,S00829,2026-03-03 02:33:08.832957002, Plagiarism Flag ,Medium,CRS0027,SUB009217,0.2616,PLAGIARISM_SCREEN,True
6160,S01441,2026-04-03 20:02:58.006995550,AI Detector Flag,High,CRS0003,SUB009220,0.3438,AI_DETECTOR_THRESHOLD,True
6161,S00950,2026-04-02 22:00:24.818300995,AI Detector Flag,Medium,CRS0003,SUB009222,0.9042,AI_DETECTOR_THRESHOLD,True
6162,S00950,2026-04-02 21:05:02.296331369,Excessive Copy-Paste,High,CRS0003,SUB009222,0.2102,COPY_PASTE_ANOMALY,1
6163,S00950,2026-04-02 19:52:02.296331369,Plagiarism Flag,Medium,CRS0003,SUB009222,0.3885,PLAGIARISM_SCREEN,False
6164,S00066,2026-04-02 14:21:20.166731303,AI Detector Flag,High,CRS0003,SUB009223,0.2244, AI_DETECTOR_THRESHOLD ,True
6165,S00897,2026-04-03 23:51:22.956426459,Rapid Submission,Medium,CRS0003,SUB009224,7.54,RAPID_SUBMISSION,True
6166,S01459,2026-04-04 20:46:04.879259203,AI Detector Flag,High,CRS0003,SUB009225,0.822,AI_DETECTOR_THRESHOLD,True
6167,S00328,2026-04-04 08:47:29.354588424,Unusual Collaboration,High,CRS0003,SUB009231,,COLLABORATION_PATTERN,True
6168,S00914,2026-04-03 07:33:26.248541807,AI Detector Flag,High,CRS0003,SUB009232,0.2949,AI_DETECTOR_THRESHOLD,False
6169,S00783,2027-03-26 22:18:54.398536274,Rapid Submission,Low,CRS0071,SUB009237,1.97,RAPID_SUBMISSION,TRUE
6170,S01245,2027-03-26 18:03:13.817494092,AI Detector Flag,Medium,CRS0071,SUB009239,0.806,AI_DETECTOR_THRESHOLD,True
6171,S00379,2027-03-26 11:21:24.800576056,Repeated Revision Anomaly,Low,CRS0071,SUB009240,2.0,LOW_REVISION_ACTIVITY,True
6172,S00774,2027-03-27 04:20:14.929103410,Peer Report,High,CRS0071,SUB009244,,PEER_REPORT,True
6173,S00443,2027-03-26 07:19:12.729100557,Similarity Flag,Medium,CRS0071,SUB009245,0.1926,SIMILARITY_THRESHOLD,True
6174,S00156,2027-03-26 11:35:32.654783626,Plagiarism Flag,High,CRS0071,SUB009246,0.3357,PLAGIARISM_SCREEN,True
6175,S00156,2027-03-28 06:03:32.654783626,Unauthorized File Sharing,High,CRS0071,SUB009246,,FILE_SHARING_MONITOR,True
6176,S01072,2026-10-23 06:46:00.834342372,Unauthorized File Sharing,High,CRS0044,SUB009251,,FILE_SHARING_MONITOR,True
6177,S00699,2026-10-20 20:42:36.493564452,Excessive Copy-Paste,High,CRS0044,SUB009252,0.182,COPY_PASTE_ANOMALY,False
6178,S00699,2026-10-20 20:50:36.493564452,Plagiarism Flag,High,CRS0044,SUB009252,0.1742,PLAGIARISM_SCREEN,True
6179,S00086,2026-10-20 03:56:02.742825368,AI Detector Flag,Medium,CRS0044,SUB009255,0.2625,AI_DETECTOR_THRESHOLD,True
6180,S00907,2026-10-20 21:13:06.236645370,AI Detector Flag,High,CRS0044,SUB009256,0.7755,AI_DETECTOR_THRESHOLD,True
6181,S01493,2026-10-21 01:04:26.412261507,AI Detector Flag,High,CRS0044,SUB009258,0.2888, AI_DETECTOR_THRESHOLD ,True
6182,S01493,2026-10-21 02:16:10.285835359,Similarity Flag,High,CRS0044,SUB009258,0.277,SIMILARITY_THRESHOLD,True
6183,S00951,2026-10-21 02:00:45.433846190,AI Detector Flag,High,CRS0044,SUB009259,0.8356,AI_DETECTOR_THRESHOLD,False
6184,S00951,2026-10-21 00:35:50.835528904,Unusual Collaboration,High,CRS0044,SUB009259,,COLLABORATION_PATTERN,1
6185,S01471,2026-10-20 14:07:10.000999297,AI Detector Flag,High,CRS0044,SUB009264,0.8253,AI_DETECTOR_THRESHOLD,True
6186,S01374,2026-10-21 00:47:20.763418386,AI Detector Flag,High,CRS0044,SUB009266,0.7418,AI_DETECTOR_THRESHOLD,True
6187,S00622,2026-10-22 06:37:47.112562126,Peer Report,High,CRS0044,SUB009268,,PEER_REPORT,True
6188,S00244,2026-10-21 05:57:52.003236408,AI Detector Flag,High,CRS0044,SUB009270,0.2456,AI_DETECTOR_THRESHOLD,True
6189,S00093,2026-10-21 08:08:36.751123754,AI Detector Flag,High,CRS0044,SUB009271,0.3297,AI_DETECTOR_THRESHOLD,True
6190,S01322,2026-10-19 10:16:32.424534448,AI Detector Flag,High,CRS0044,SUB009272,0.876,AI_DETECTOR_THRESHOLD,True
6191, S01322 ,2026-10-19 08:38:33.829904513,Plagiarism Flag,Medium,CRS0044,SUB009272,0.1555,PLAGIARISM_SCREEN,True
6192,S00331,2026-06-24 15:05:22.830601620,AI Detector Flag,High,CRS0042,SUB009275,0.2236,AI_DETECTOR_THRESHOLD,True
6193,S00196,2026-06-24 11:37:09.597449538,AI Detector Flag,High,CRS0042,SUB009281,0.8803,AI_DETECTOR_THRESHOLD,True
6194,S01154,2026-06-24 07:08:39.858649946,Repeated Revision Anomaly,Medium,CRS0042,SUB009283,2.0,LOW_REVISION_ACTIVITY,True
6195,S01201,2026-06-24 12:14:06.578647275,Repeated Revision Anomaly,Medium,CRS0042,SUB009284,5.0,LOW_REVISION_ACTIVITY,True
6196,S01201,2026-06-24 10:26:06.578647275,Unusual Collaboration,Low,CRS0042,SUB009284,,COLLABORATION_PATTERN,True
6197,S01083,17-03-2027 18:47,AI Detector Flag,High,CRS0030,SUB009288,0.2058,AI_DETECTOR_THRESHOLD,True
6198,S01052,2027-03-18 12:53:28.549767010,AI Detector Flag,High,CRS0030,SUB009290,0.794,AI_DETECTOR_THRESHOLD,True
6199,S01052,2027-03-18 10:53:14.127626769,Similarity Flag,High,CRS0030,SUB009290,0.2889,SIMILARITY_THRESHOLD,True
6200,S01141,2027-03-18 15:49:09.131220221,AI Detector Flag,Medium,CRS0030,SUB009291,,AI_DETECTOR_THRESHOLD,False
6201,S00361,2027-03-17 17:47:20.411429767, AI Detector Flag ,Medium,CRS0030,SUB009292,0.8208,AI_DETECTOR_THRESHOLD,True
6202,S00743,2027-03-17 17:05:47.277702015,AI Detector Flag,Medium,CRS0030,SUB009293,0.8925,AI_DETECTOR_THRESHOLD,True
6203,S00743,2027-03-17 18:25:50.328041483,Excessive Copy-Paste,High,CRS0030,SUB009293,0.1515,COPY_PASTE_ANOMALY,True
6204,S00743,2027-03-17 16:26:50.328041483,Plagiarism Flag,High,CRS0030,SUB009293,0.1531,PLAGIARISM_SCREEN,True
6205,S00551,2027-03-17 22:04:54.893205328,AI Detector Flag,High,CRS0030,SUB009296,0.8664,AI_DETECTOR_THRESHOLD,True
6206,S00551,2027-03-17 20:35:32.410500656,Similarity Flag,Medium,CRS0030,SUB009296,0.3192,SIMILARITY_THRESHOLD,True
6207,S00769,2027-03-17 19:39:21.118539761,AI Detector Flag,Medium,CRS0030,SUB009297,0.8568,AI_DETECTOR_THRESHOLD,True
6208,S00769,2027-03-17 17:59:30.484426487,Rapid Submission,Medium,CRS0030,SUB009297,29.99,RAPID_SUBMISSION,True
6209,S00764,2027-03-20 16:46:58.100700279,AI Detector Flag, high ,CRS0030,SUB009298,0.7451,AI_DETECTOR_THRESHOLD,False
6210,S00764,2027-03-20 17:23:00.214242988,Rapid Submission,Medium,CRS0030,SUB009298,0.0,RAPID_SUBMISSION,True
